,Total papers,Solo papers,Collaborative papers,Unique collaborators,Grants,Solo grants,Collaborative grants,Unique grant collaborators
"Hale, Iago",28,28,0,0,1,1,0,0
"Hobbie, Erik Alan",60,60,0,0,1,1,0,0
"Davis, Thomas M",19,19,0,0,3,3,0,0
"Minocha, Subhash C",16,16,0,0,2,2,0,0
"Shahid, Muhammad Adnan",16,16,0,0,0,0,0,0
"Tisa, Louis S",78,78,0,0,4,4,0,0
"Bascom, Carlisle",4,4,0,0,0,0,0,0
"Brito, AF",36,36,0,0,0,0,0,0
"Lopez, Jose Gutierrez",6,6,0,0,0,0,0,0
