,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95
Alaska,0.008658008658605856,0.007641921397528065,0.006607929515422888,0.005555555555556923,0.0044843049327358804,0.0033936651583710625,0.002283105022831051,0.001152073732718895
Arizona,0.012061179984726406,0.011406508630547218,0.010742864547125272,0.010069375262232609,0.009385798794360495,0.008692757274781205,0.007991919265550948,0.007287286920713526
Auburn,0.013796612500686619,0.013289457020823254,0.01279510962246135,0.012321536111996441,0.01188048749468507,0.01148841082355439,0.01116762314103151,0.010950811725934994
Clemson,0.015979440648417644,0.015807798598746824,0.015674004879308315,0.015586057134949446,0.015555280896359422,0.015595807606140533,0.015727271487702463,0.01597724164155934
ColoradoState,0.021719061859588884,0.02159731839624675,0.021354035787972406,0.020957182026291384,0.020362584960262345,0.01951705740381814,0.018347075988706732,0.016752483098454757
Connecticut,0.013607086691632199,0.012746539231049491,0.011761860008866996,0.010622835979192453,0.009284007533311496,0.007689146311506119,0.005756440367481609,0.003366299826382907
Cornell,0.010304288872429783,0.009432457045567522,0.008530684913490424,0.0075930152474232545,0.006611595386220014,0.005577337270050566,0.004477980247807167,0.003297506408173567
Delaware,0.01625216843884267,0.015289440519546702,0.014177287066325678,0.012900539521748708,0.011442060974565838,0.009782572113487193,0.007900444660460781,0.005772381820863954
Florida,0.03315854121068157,0.035045489833736156,0.03713314824226423,0.039455005115032485,0.042056153682426226,0.04499815221016698,0.04835981625307343,0.052251888431120774
Georgia,0.03366775372901498,0.03538481521502145,0.037268424315854295,0.03935259663335074,0.04168516202912879,0.04432983464837073,0.047372142606536126,0.050934710124856314
Hawaii,0.017866336730476523,0.017015166454904057,0.015952519720176105,0.014634420811750308,0.01299897757348973,0.010949075694401917,0.008361535212931398,0.005049747115335795
Idaho,0.008658008658605856,0.007641921397528065,0.006607929515422888,0.005555555555556923,0.0044843049327358804,0.0033936651583710625,0.002283105022831051,0.001152073732718895
Illinois,0.02750478123901874,0.028689610007192733,0.03003146882735287,0.0315609257987518,0.033318657923247716,0.035357766454318186,0.03774667914296591,0.040579122614294555
IowaState,0.0333350444759674,0.035388291848978015,0.03767979708478945,0.04024808105520421,0.04314422031079269,0.04643544263560871,0.05020789166985417,0.05458011305252517
KState,0.03707598413786439,0.03869787174936648,0.04030495042791349,0.041874812637842276,0.043372116507455684,0.04472855104834981,0.04585797945574859,0.0466193434543564
Kentucky,0.012932765181340008,0.01234904418680388,0.011779971388013122,0.011233952573289841,0.010722576407451417,0.0102609548520732,0.009869148372667213,0.009574932272054245
LouisianaState,0.009540011089797087,0.008576169089075282,0.007579800944557648,0.006545697574189201,0.005466891687434005,0.004335149540833033,0.003139300680616186,0.001864442545260836
MU,0.036316664337913515,0.03798031130379113,0.03970091710081008,0.04148999101760656,0.0433692731433208,0.0453726910249955,0.04755031992740736,0.049983177970310884
Maine,0.008658008658605856,0.007641921397528065,0.006607929515422888,0.005555555555556923,0.0044843049327358804,0.0033936651583710625,0.002283105022831051,0.001152073732718895
Maryland,0.01085994062663017,0.009885991009016626,0.008848837571734918,0.0077403084286411915,0.006551218847460187,0.005271250593648328,0.0038886376345878162,0.002390288383037761
Massachusetts,0.009579603999699671,0.008598542441688646,0.00758356032358996,0.0065311818552101965,0.00543746368253307,0.004297717375352441,0.003106667728082086,0.0018580583976511868
Michigan,0.04135166810961211,0.04414815120404387,0.04719679401982465,0.05053572258982757,0.054215475404259514,0.05829966234757882,0.06287163095247625,0.06804550136746433
Minnesota,0.03743368244064955,0.03962785695296998,0.04199083344845896,0.044542457668003965,0.04730589232800495,0.050309884131015205,0.05358753891387603,0.05717973342204135
Mississippi,0.015869440732875932,0.015554144484239245,0.015260278254313978,0.014998016479928425,0.014782119451140281,0.014632292172063032,0.014575529546606262,0.014650721228906542
MontanaState,0.01942302453004581,0.018928096369630314,0.01824905846684358,0.017340101578460724,0.01613850712515702,0.014569404271637757,0.012529580591659123,0.009879550530277656
Nebraska,0.029240468149387515,0.030747393361553743,0.03242512525431518,0.03429674121048644,0.0363913792198095,0.038745838269736856,0.04140610123691125,0.04443283365629883
Nevada,0.01249760159153685,0.011583134565777224,0.010568681729747915,0.00943405960278149,0.008152383079159007,0.006690842766886043,0.005005716787211919,0.003038445048141046
NewHampshire,0.008658008658605856,0.007641921397528065,0.006607929515422888,0.005555555555556923,0.0044843049327358804,0.0033936651583710625,0.002283105022831051,0.001152073732718895
NewMexico,0.011052570437473137,0.010226585079233089,0.009367563147135816,0.00846952240382778,0.007524627202741255,0.006521407899033662,0.005446057306834572,0.004279351731304977
NorthCarolina,0.03935286447883554,0.041968962064033256,0.04484447238448974,0.0480237810957027,0.05156746606788334,0.055555757942197664,0.06009387049252511,0.06532963167547938
NorthDakota,0.01644357060691079,0.015995663102093577,0.015497691734008185,0.014940378066689661,0.014310758498851207,0.013589036290497482,0.012750473821818107,0.011759099116479595
OKState,0.015908300592799213,0.015266364356348809,0.014492962655395437,0.01355161434213027,0.012386314793803511,0.010927825676564943,0.009073938447404156,0.006674068010111116
OhioState,0.011521017975921437,0.010798432536164344,0.010079279805106835,0.009368786608853416,0.008674281564669414,0.008005653394325702,0.007375983507145745,0.00680360992284294
Oregon,0.013342056634518474,0.01259468720438239,0.011799732053688176,0.010952988616791242,0.010049432198525294,0.00908259125771722,0.008044984013369814,0.006927048457297712
PennState,0.025801507013930296,0.0252333179378727,0.02437432202037091,0.023173534333132358,0.021563122796924194,0.019445808790248813,0.016701974480400263,0.01316539715680284
Purdue,0.034452256516220255,0.03607382658763382,0.037836856851720044,0.039773391693324556,0.04192564117168973,0.044349735330175326,0.047117028013656616,0.0503255100326947
RhodeIsland,0.008658008658605856,0.007641921397528065,0.006607929515422888,0.005555555555556923,0.0044843049327358804,0.0033936651583710625,0.002283105022831051,0.001152073732718895
Rutgers,0.011150971384393214,0.01028768348078072,0.009389207084271739,0.00845279443817143,0.007475675809317863,0.006454893555372066,0.00538757979331499,0.0042710331499764675
SouthDakota,0.012230718248980896,0.011536832391133393,0.010819167509403215,0.010072101329121565,0.009287088269348145,0.008452433729385166,0.007551849883189701,0.0065613768812702
TexasA&M,0.02768026022502947,0.028269568691708484,0.028882184849631797,0.02953140562290905,0.030234474751004256,0.031015531016848657,0.03190420761104443,0.032941858800463145
UArk,0.018516026183576152,0.018631990265402815,0.01880872124804185,0.01905981343492784,0.01940529696670643,0.019872694643696294,0.020499742127971652,0.02134177846931532
UCDavis,0.03789444416949633,0.03919290191179474,0.040413262453176696,0.04154310221827978,0.04256988707702997,0.043477621330160705,0.044251880150408554,0.04487884720716884
UCRiver,0.019507344550432286,0.018690159036827133,0.01770036846376047,0.016520843723616424,0.015130819017828357,0.013507153456617998,0.011620968976943594,0.009437453731536316
UTenn,0.01791553442652316,0.017850615514340973,0.017791118314113154,0.01773582204052646,0.01768408659800806,0.017638028257331528,0.01760020678010186,0.017577287659340246
UtahState,0.008658008658605856,0.007641921397528065,0.006607929515422888,0.005555555555556923,0.0044843049327358804,0.0033936651583710625,0.002283105022831051,0.001152073732718895
Vermont,0.008658008658605856,0.007641921397528065,0.006607929515422888,0.005555555555556923,0.0044843049327358804,0.0033936651583710625,0.002283105022831051,0.001152073732718895
VirginiaTech,0.017359961791202118,0.017110027012284014,0.016868330342622615,0.016643629495023633,0.016449204536568836,0.016303900528976473,0.016233692426356985,0.016277334339826904
WashState,0.02603861922188487,0.026636395212675062,0.02725805071921006,0.027908750207916482,0.028594421683363572,0.029324798879511393,0.03010991809930963,0.030963204784727746
WestVirginia,0.008658008658605856,0.007641921397528065,0.006607929515422888,0.005555555555556923,0.0044843049327358804,0.0033936651583710625,0.002283105022831051,0.001152073732718895
Wisconsin,0.035968380938865674,0.03840660902586326,0.04108963896668175,0.0440472979994891,0.047318208201916304,0.05095464251989595,0.05502121546105935,0.059606806249975684
Wyoming,0.017226374025323735,0.016324407888886193,0.01523361932767757,0.013921383970919146,0.012344468889897962,0.010443565394099914,0.008144616552544176,0.005346091705618405
