,Alaska,Arizona,Auburn,Clemson,ColoradoState,Connecticut,Cornell,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,IowaState,KState,Kentucky,LouisianaState,MU,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,MontanaState,Nebraska,Nevada,NewHampshire,NewMexico,NorthCarolina,NorthDakota,OKState,OhioState,Oregon,PennState,Purdue,RhodeIsland,Rutgers,SouthDakota,TexasA&M,UArk,UCDavis,UCRiver,UTenn,UtahState,Vermont,VirginiaTech,WashState,WestVirginia,Wisconsin,Wyoming
Minnesota,0.000663129973474801,0.004641909814323607,0.005968169761273209,0.011936339522546418,0.023872679045092837,0.005305039787798408,0.014588859416445624,0.009283819628647215,0.01989389920424403,0.03580901856763926,0.005968169761273209,0.0033156498673740055,0.03580901856763926,0.07161803713527852,0.057692307692307696,0.014588859416445624,0.002652519893899204,0.029840848806366047,0.0033156498673740055,0.013262599469496022,0.004641909814323607,0.06962864721485411,0.0,0.006631299734748011,0.009946949602122016,0.05371352785145889,0.001989389920424403,0.003978779840848806,0.000663129973474801,0.047082228116710874,0.05172413793103448,0.0033156498673740055,0.01989389920424403,0.016578249336870028,0.012599469496021221,0.0649867374005305,0.000663129973474801,0.003978779840848806,0.025198938992042442,0.021883289124668436,0.017241379310344827,0.03647214854111406,0.005968169761273209,0.008620689655172414,0.002652519893899204,0.001326259946949602,0.005968169761273209,0.029177718832891247,0.000663129973474801,0.09018567639257294,0.012599469496021221
Mississippi,0.0,0.010183299389002037,0.06517311608961303,0.020366598778004074,0.010183299389002037,0.0,0.0,0.0,0.08961303462321792,0.034623217922606926,0.0,0.0,0.010183299389002037,0.08961303462321792,0.028513238289205704,0.018329938900203666,0.014256619144602852,0.034623217922606926,0.0,0.002036659877800407,0.002036659877800407,0.016293279022403257,0.020366598778004074,0.0,0.004073319755600814,0.059063136456211814,0.0,0.0,0.004073319755600814,0.06313645621181263,0.002036659877800407,0.02240325865580448,0.020366598778004074,0.002036659877800407,0.004073319755600814,0.04480651731160896,0.0,0.012219959266802444,0.002036659877800407,0.07128309572301425,0.08757637474541752,0.004073319755600814,0.0,0.054989816700611,0.0,0.0,0.04073319755600815,0.008146639511201629,0.0,0.024439918533604887,0.002036659877800407
MontanaState,0.0,0.006920415224913495,0.0034602076124567475,0.006920415224913495,0.02422145328719723,0.0,0.0034602076124567475,0.0,0.0034602076124567475,0.006920415224913495,0.0034602076124567475,0.01384083044982699,0.010380622837370242,0.01730103806228374,0.0726643598615917,0.010380622837370242,0.0,0.01384083044982699,0.0,0.0,0.01384083044982699,0.020761245674740483,0.05190311418685121,0.006920415224913495,0.0,0.03460207612456748,0.0034602076124567475,0.010380622837370242,0.04498269896193772,0.02768166089965398,0.0657439446366782,0.006920415224913495,0.0,0.0,0.2698961937716263,0.010380622837370242,0.0,0.006920415224913495,0.02768166089965398,0.010380622837370242,0.006920415224913495,0.05536332179930796,0.010380622837370242,0.0034602076124567475,0.0034602076124567475,0.0,0.0,0.0657439446366782,0.0,0.04152249134948097,0.0034602076124567475
Nebraska,0.0,0.01630901287553648,0.0034334763948497852,0.013733905579399141,0.030042918454935622,0.0034334763948497852,0.004291845493562232,0.012875536480686695,0.04463519313304721,0.022317596566523604,0.0008583690987124463,0.0008583690987124463,0.07467811158798283,0.08669527896995709,0.08755364806866953,0.01201716738197425,0.0008583690987124463,0.06266094420600858,0.0008583690987124463,0.002575107296137339,0.0,0.036051502145922745,0.06952789699570816,0.024892703862660945,0.008583690987124463,0.0,0.005150214592274678,0.0,0.0008583690987124463,0.017167381974248927,0.019742489270386267,0.0068669527896995704,0.014592274678111588,0.006008583690987125,0.011158798283261802,0.0463519313304721,0.0,0.0,0.007725321888412017,0.036051502145922745,0.026609442060085836,0.020600858369098713,0.0068669527896995704,0.013733905579399141,0.0008583690987124463,0.0017167381974248926,0.029184549356223177,0.0240343347639485,0.0,0.07639484978540773,0.008583690987124463
Nevada,0.0,0.06666666666666667,0.0,0.0,0.0,0.009523809523809525,0.009523809523809525,0.0,0.02857142857142857,0.0380952380952381,0.01904761904761905,0.0,0.06666666666666667,0.0,0.009523809523809525,0.0,0.01904761904761905,0.0380952380952381,0.0,0.01904761904761905,0.009523809523809525,0.09523809523809523,0.02857142857142857,0.0,0.009523809523809525,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.01904761904761905,0.02857142857142857,0.009523809523809525,0.009523809523809525,0.01904761904761905,0.0,0.01904761904761905,0.0,0.0,0.06666666666666667,0.009523809523809525,0.0761904761904762,0.0,0.0,0.009523809523809525,0.01904761904761905,0.0,0.05714285714285714,0.12380952380952381
NewHampshire,0.0,0.0,0.0,0.030303030303030304,0.015151515151515152,0.0,0.015151515151515152,0.0,0.18181818181818182,0.030303030303030304,0.030303030303030304,0.0,0.045454545454545456,0.045454545454545456,0.030303030303030304,0.0,0.0,0.0,0.0,0.015151515151515152,0.015151515151515152,0.06060606060606061,0.09090909090909091,0.0,0.045454545454545456,0.0,0.0,0.0,0.030303030303030304,0.015151515151515152,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.0,0.015151515151515152,0.10606060606060606,0.0,0.0,0.0,0.030303030303030304,0.0,0.06060606060606061,0.0,0.0,0.0
NewMexico,0.0,0.024539877300613498,0.024539877300613498,0.006134969325153374,0.018404907975460124,0.0,0.0,0.0,0.03680981595092025,0.05521472392638037,0.018404907975460124,0.006134969325153374,0.024539877300613498,0.012269938650306749,0.05521472392638037,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.012269938650306749,0.006134969325153374,0.012269938650306749,0.07975460122699386,0.006134969325153374,0.0,0.012269938650306749,0.0,0.06134969325153374,0.0,0.006134969325153374,0.012269938650306749,0.0,0.006134969325153374,0.03067484662576687,0.0,0.006134969325153374,0.006134969325153374,0.25766871165644173,0.03067484662576687,0.03067484662576687,0.012269938650306749,0.018404907975460124,0.006134969325153374,0.0,0.024539877300613498,0.049079754601226995,0.0,0.018404907975460124,0.006134969325153374
NorthCarolina,0.0,0.00783435926133184,0.019026301063234472,0.04588696138780078,0.010632344711807499,0.0016787912702853946,0.006715165081141578,0.016787912702853944,0.07946278679350867,0.06435366536094013,0.004476776720761052,0.001119194180190263,0.03077783995523223,0.0302182428651371,0.026860660324566313,0.013430330162283156,0.003357582540570789,0.029099048684946838,0.0027979854504756574,0.008393956351426972,0.0016787912702853946,0.053721320649132626,0.039731393396754335,0.017347509792949075,0.004476776720761052,0.01119194180190263,0.0,0.0005595970900951316,0.005595970900951315,0.0,0.00783435926133184,0.013989927252378288,0.019026301063234472,0.01119194180190263,0.012311135982092894,0.07610520425293789,0.005595970900951315,0.020145495243424735,0.010072747621712367,0.039731393396754335,0.035254616675993285,0.03861219921656407,0.008953553441522105,0.04364857302742026,0.0,0.0005595970900951316,0.042529378847229994,0.017347509792949075,0.0,0.05875769445998881,0.001119194180190263
NorthDakota,0.0,0.00683371298405467,0.004555808656036446,0.009111617312072893,0.018223234624145785,0.0,0.011389521640091117,0.002277904328018223,0.03416856492027335,0.04328018223234624,0.002277904328018223,0.009111617312072893,0.025056947608200455,0.022779043280182234,0.05011389521640091,0.011389521640091117,0.004555808656036446,0.0,0.002277904328018223,0.00683371298405467,0.018223234624145785,0.04555808656036447,0.1776765375854214,0.002277904328018223,0.04328018223234624,0.05239179954441914,0.0,0.0,0.0,0.03189066059225513,0.0,0.009111617312072893,0.01366742596810934,0.02733485193621868,0.004555808656036446,0.022779043280182234,0.002277904328018223,0.004555808656036446,0.05694760820045558,0.004555808656036446,0.011389521640091117,0.03189066059225513,0.0,0.0,0.002277904328018223,0.0,0.002277904328018223,0.1366742596810934,0.002277904328018223,0.03189066059225513,0.0
OKState,0.0,0.01875,0.003125,0.003125,0.009375,0.0,0.00625,0.0,0.06875,0.084375,0.021875,0.0,0.01875,0.003125,0.178125,0.00625,0.003125,0.06875,0.0,0.00625,0.003125,0.0375,0.015625,0.034375,0.00625,0.025,0.003125,0.0,0.003125,0.078125,0.0125,0.0,0.003125,0.028125,0.009375,0.00625,0.0,0.0,0.003125,0.05625,0.03125,0.0125,0.0125,0.00625,0.003125,0.0,0.015625,0.0375,0.009375,0.046875,0.0
OhioState,0.0,0.014669926650366748,0.017114914425427872,0.009779951100244499,0.0,0.0,0.0,0.0024449877750611247,0.04645476772616137,0.03667481662591687,0.012224938875305624,0.0,0.07334963325183375,0.044009779951100246,0.039119804400977995,0.05623471882640587,0.004889975550122249,0.02444987775061125,0.0,0.007334963325183374,0.0,0.08801955990220049,0.07334963325183375,0.02444987775061125,0.0,0.04156479217603912,0.004889975550122249,0.0,0.004889975550122249,0.08312958435207823,0.014669926650366748,0.0024449877750611247,0.0,0.007334963325183374,0.014669926650366748,0.06601466992665037,0.0,0.0,0.0024449877750611247,0.014669926650366748,0.019559902200488997,0.019559902200488997,0.004889975550122249,0.007334963325183374,0.0,0.0,0.039119804400977995,0.007334963325183374,0.012224938875305624,0.05867970660146699,0.0
