,Total papers,Solo papers,Collaborative papers,Unique collaborators,Grants,Solo grants,Collaborative grants,Unique grant collaborators
"Roberts, Alison W",23,23,0,0,1,1,0,0
"Seeram, Navindra P",124,26,98,1,2,2,0,0
"Kausch, Albert P",12,12,0,0,1,1,0,0
"Ma, Hang",127,29,98,1,0,0,0,0
"Alm, Steven R",9,9,0,0,0,0,0,0
