Corresponding Authors,Pubs Num
"Preston, Jill C",15
"von Wettberg, Eric J B",11
"Sundue, Michael A",6
"Keller, Stephen R",5
"Fetter, Karl C",3
"Harris, Jeanne Marie",3
"Tierney, Mary L",3
"Barrington, David S",2
"Bradshaw, Terence L",2
"Brody, Alison K",2
"Gonzalez, Jonathan B",2
"Guo, Mingruo",2
"Lintilhac, Philip M",2
"Molofsky, Jane",2
"RuizArocho, Jorge",2
"Testo, Weston",2
